human_time	tobii_timestamp_us	x_position	y_position
2026-01-30 15:30:53.350	1380204164810	0.0455078	1.76945
2026-01-30 15:30:53.351	1380204194967	0.0463317	1.769
2026-01-30 15:30:53.352	1380204225221	0.0477805	1.76953
2026-01-30 15:30:53.353	1380204255259	0.0489203	1.77138
2026-01-30 15:30:53.353	1380204285605	0.0503258	1.77336
2026-01-30 15:30:53.354	1380204315670	0.052014	1.77522
2026-01-30 15:30:53.355	1380204346016	0.0537713	1.77722
2026-01-30 15:30:53.356	1380204376054	0.0552888	1.77993
2026-01-30 15:30:53.357	1380204406382	0.0566456	1.78145
2026-01-30 15:30:53.357	1380204436664	0.0583823	1.78093
2026-01-30 15:30:53.358	1380204466711	0.0600415	1.7793
2026-01-30 15:30:53.360	1380204496941	0.0609647	1.77926
2026-01-30 15:30:53.361	1380204527094	0.0617888	1.77777
2026-01-30 15:30:53.361	1380204557160	0.0620143	1.77756
2026-01-30 15:30:53.362	1380204587442	0.0636214	1.77977
2026-01-30 15:30:53.363	1380204617778	0.0640564	1.78291
2026-01-30 15:30:53.365	1380204647944	0.0646163	1.78633
2026-01-30 15:30:53.366	1380204678189	0.0658031	1.78909
2026-01-30 15:30:53.366	1380204708452	0.0669751	1.78976
2026-01-30 15:30:53.367	1380204738697	0.0677546	1.79115
2026-01-30 15:30:53.368	1380204768763	0.0681119	1.79302
2026-01-30 15:30:53.368	1380204799100	0.0679978	1.79568
2026-01-30 15:30:53.369	1380204829276	0.0682135	1.79804
2026-01-30 15:30:53.370	1380204859438	0.0683634	1.80044
2026-01-30 15:30:53.371	1380204889678	0.068336	1.80261
2026-01-30 15:30:53.372	1380204919904	0.0684927	1.80437
2026-01-30 15:30:53.373	1380204950080	0.066738	1.80465
2026-01-30 15:30:53.374	1380204980251	0.196189	1.86004
2026-01-30 15:30:53.374	1380205010509	0.176118	1.84858
2026-01-30 15:30:53.375	1380205040653	0.0235181	1.78804
2026-01-30 15:30:53.376	1380205070769	0.0094069	1.79826
2026-01-30 15:30:53.377	1380205100913	-0.00258973	1.7836
2026-01-30 15:30:53.378	1380205131203	-0.00987776	1.77831
2026-01-30 15:30:53.380	1380205161347	-0.0177886	1.77294
2026-01-30 15:30:53.381	1380205191730	-0.0262555	1.76948
2026-01-30 15:30:53.381	1380205221818	-0.0324618	1.76332
2026-01-30 15:30:53.382	1380205251962	-0.0361102	1.75657
2026-01-30 15:30:53.383	1380205282096	0.103978	1.78544
2026-01-30 15:30:53.384	1380205312221	0.105565	1.77772
2026-01-30 15:30:53.384	1380205342278	-0.0371206	1.7432
2026-01-30 15:30:53.385	1380205372578	-0.0360947	1.73917
2026-01-30 15:30:53.386	1380205402915	-0.0353338	1.73412
2026-01-30 15:30:53.386	1380205433224	-0.0349593	1.73116
2026-01-30 15:30:53.387	1380205463542	-0.0349906	1.72947
2026-01-30 15:30:53.388	1380205493599	-0.033937	1.72758
2026-01-30 15:30:53.388	1380205523655	-0.0318273	1.72882
2026-01-30 15:30:53.389	1380205553941	-0.0315342	1.72366
2026-01-30 15:30:53.390	1380205584030	-0.0319733	1.72395
2026-01-30 15:30:53.391	1380205614076	-0.0318938	1.72276
2026-01-30 15:30:53.392	1380205644160	-0.030131	1.72572
2026-01-30 15:30:53.392	1380205674497	-0.0274094	1.7207
2026-01-30 15:30:53.393	1380205704806	-0.0252785	1.7185
2026-01-30 15:30:53.395	1380205734968	-0.0226005	1.71768
2026-01-30 15:30:53.396	1380205765241	-0.0217871	1.71578
2026-01-30 15:30:53.397	1380205795384	-0.0216862	1.7136
2026-01-30 15:30:53.398	1380205825546	-0.021289	1.70952
2026-01-30 15:30:53.398	1380205855787	0.135049	1.73122
2026-01-30 15:30:53.399	1380205885940	0.133911	1.73278
2026-01-30 15:30:53.400	1380205916249	-0.019076	1.72007
2026-01-30 15:30:53.401	1380205946632	-0.0184115	1.71434
2026-01-30 15:30:53.402	1380205976720	-0.0175674	1.72166
2026-01-30 15:30:53.403	1380206006978	-0.0134715	1.73974
2026-01-30 15:30:53.404	1380206037260	-0.0111199	1.75778
2026-01-30 15:30:53.405	1380206067325	-0.0101598	1.75045
2026-01-30 15:30:53.406	1380206097441	-0.0103652	1.74452
2026-01-30 15:30:53.407	1380206127797	-0.0115388	1.73718
