human_time	tobii_timestamp_us	x_position	y_position
2026-01-30 16:04:01.485	1382867592826	0.332053	0.697233
2026-01-30 16:04:01.486	1382867623154	0.329458	0.695931
2026-01-30 16:04:01.487	1382867653307	0.328	0.695794
2026-01-30 16:04:01.487	1382867683597	0.326793	0.695711
2026-01-30 16:04:01.488	1382867713672	0.325671	0.696024
2026-01-30 16:04:01.489	1382867744009	0.325722	0.695781
2026-01-30 16:04:01.489	1382867774083	0.325543	0.695941
2026-01-30 16:04:01.490	1382867804457	0.332953	0.698126
2026-01-30 16:04:01.491	1382867834591	0.360516	0.706785
2026-01-30 16:04:01.492	1382867864850	0.396806	0.71734
2026-01-30 16:04:01.493	1382867895003	0.427058	0.725424
2026-01-30 16:04:01.493	1382867925253	0.449387	0.732703
2026-01-30 16:04:01.494	1382867955406	0.463376	0.738614
2026-01-30 16:04:01.495	1382867985645	0.47682	0.736452
2026-01-30 16:04:01.495	1382868015770	0.486427	0.730885
2026-01-30 16:04:01.496	1382868046116	0.492767	0.726076
2026-01-30 16:04:01.497	1382868076173	0.49712	0.723149
2026-01-30 16:04:01.497	1382868106422	0.500227	0.720927
2026-01-30 16:04:01.498	1382868136759	0.503043	0.719287
2026-01-30 16:04:01.499	1382868166921	0.505458	0.718676
2026-01-30 16:04:01.499	1382868196968	0.502157	0.708482
2026-01-30 16:04:01.500	1382868227314	0.478993	0.679233
2026-01-30 16:04:01.502	1382868257564	0.441536	0.634408
2026-01-30 16:04:01.502	1382868287643	0.408711	0.597369
2026-01-30 16:04:01.503	1382868317910	0.3853	0.574973
2026-01-30 16:04:01.504	1382868348201	0.373666	0.558727
2026-01-30 16:04:01.505	1382868378372	0.366874	0.547229
2026-01-30 16:04:01.505	1382868408604	0.362535	0.54278
2026-01-30 16:04:01.506	1382868438747	0.359678	0.539319
2026-01-30 16:04:01.507	1382868469075	0.353336	0.528961
2026-01-30 16:04:01.508	1382868499191	0.346029	0.510909
2026-01-30 16:04:01.509	1382868529440	0.338422	0.496849
2026-01-30 16:04:01.509	1382868559583	0.333691	0.484303
2026-01-30 16:04:01.510	1382868589754	0.330947	0.476744
2026-01-30 16:04:01.511	1382868620013	0.328479	0.470183
2026-01-30 16:04:01.511	1382868650369	0.326648	0.46582
2026-01-30 16:04:01.512	1382868680531	0.32575	0.459954
2026-01-30 16:04:01.513	1382868710780	0.324638	0.456447
2026-01-30 16:04:01.514	1382868740818	0.32293	0.457533
2026-01-30 16:04:01.514	1382868771164	0.320833	0.457388
2026-01-30 16:04:01.515	1382868801280	0.319453	0.457759
2026-01-30 16:04:01.516	1382868831607	0.318549	0.457889
2026-01-30 16:04:01.517	1382868861664	0.31777	0.457936
2026-01-30 16:04:01.518	1382868891964	0.317474	0.45813
2026-01-30 16:04:01.519	1382868922029	0.317896	0.457771
2026-01-30 16:04:01.519	1382868952375	0.320132	0.456915
2026-01-30 16:04:01.520	1382868982509	0.32333	0.454854
2026-01-30 16:04:01.521	1382869012759	0.327745	0.452213
2026-01-30 16:04:01.521	1382869042939	0.332315	0.44948
2026-01-30 16:04:01.522	1382869073180	0.336465	0.447334
2026-01-30 16:04:01.523	1382869103351	0.340154	0.44589
2026-01-30 16:04:01.524	1382869133618	0.343915	0.444423
2026-01-30 16:04:01.524	1382869163964	0.347712	0.442102
2026-01-30 16:04:01.525	1382869194043	0.351836	0.438762
2026-01-30 16:04:01.526	1382869224275	0.363359	0.439176
2026-01-30 16:04:01.527	1382869254428	0.409468	0.4645
2026-01-30 16:04:01.527	1382869284755	0.48747	0.532879
2026-01-30 16:04:01.528	1382869315101	0.554491	0.601395
2026-01-30 16:04:01.529	1382869345157	0.597366	0.643999
2026-01-30 16:04:01.529	1382869375213	0.620825	0.662864
2026-01-30 16:04:01.530	1382869405366	0.637635	0.671333
2026-01-30 16:04:01.531	1382869435616	0.646609	0.674633
2026-01-30 16:04:01.532	1382869465769	0.65348	0.675593
2026-01-30 16:04:01.533	1382869496018	0.658674	0.677085
2026-01-30 16:04:01.534	1382869526170	0.662302	0.68087
2026-01-30 16:04:01.548	1382869556420	0.666184	0.685791
2026-01-30 16:04:01.569	1382869586573	0.670363	0.687101
2026-01-30 16:04:01.599	1382869616803	0.672682	0.687499
2026-01-30 16:04:01.629	1382869646975	0.675359	0.689412
2026-01-30 16:04:01.658	1382869677321	0.659854	0.684985
2026-01-30 16:04:01.688	1382869707570	0.54821	0.655358
2026-01-30 16:04:01.718	1382869737668	0.33602	0.611793
2026-01-30 16:04:01.749	1382869767821	0.207598	0.579314
2026-01-30 16:04:01.779	1382869798130	0.148708	0.567229
2026-01-30 16:04:01.809	1382869828380	0.122283	0.565248
2026-01-30 16:04:01.840	1382869858533	0.105376	0.563492
2026-01-30 16:04:01.870	1382869888781	0.0959462	0.563362
2026-01-30 16:04:01.901	1382869918897	0.0880947	0.564443
2026-01-30 16:04:01.931	1382869949243	0.0815808	0.564895
2026-01-30 16:04:01.961	1382869979291	0.0763373	0.56533
2026-01-30 16:04:01.992	1382870009444	0.0727497	0.56762
2026-01-30 16:04:02.022	1382870039711	0.0693366	0.569917
2026-01-30 16:04:02.052	1382870069827	0.0661015	0.570813
2026-01-30 16:04:02.082	1382870100173	0.0638738	0.571299
2026-01-30 16:04:02.112	1382870130423	0.0618522	0.572691
2026-01-30 16:04:02.143	1382870160575	0.0606112	0.572059
2026-01-30 16:04:02.173	1382870190912	0.061136	0.571687
2026-01-30 16:04:02.203	1382870220969	0.0622855	0.571853
2026-01-30 16:04:02.233	1382870251269	0.063977	0.571429
2026-01-30 16:04:02.264	1382870281324	0.0652309	0.571171
2026-01-30 16:04:02.294	1382870311652	0.0660789	0.570879
2026-01-30 16:04:02.324	1382870341805	0.0674894	0.570841
2026-01-30 16:04:02.354	1382870372064	0.079746	0.568505
2026-01-30 16:04:02.384	1382870402235	0.115561	0.565899
2026-01-30 16:04:02.415	1382870432484	0.154833	0.564213
2026-01-30 16:04:02.445	1382870462627	0.1862	0.559059
2026-01-30 16:04:02.475	1382870492859	0.209018	0.55499
2026-01-30 16:04:02.505	1382870523205	0.222193	0.554209
2026-01-30 16:04:02.535	1382870553280	0.232627	0.551373
2026-01-30 16:04:02.565	1382870583617	0.239038	0.54998
2026-01-30 16:04:02.596	1382870613672	0.244499	0.549706
2026-01-30 16:04:02.626	1382870643904	0.247788	0.548485
2026-01-30 16:04:02.656	1382870674056	0.250188	0.546156
2026-01-30 16:04:02.686	1382870704421	0.252282	0.546143
2026-01-30 16:04:02.716	1382870734495	0.254243	0.548404
2026-01-30 16:04:02.747	1382870764859	0.258812	0.549522
2026-01-30 16:04:02.777	1382870795091	0.322367	0.569531
2026-01-30 16:04:02.807	1382870825147	0.409229	0.597705
2026-01-30 16:04:02.837	1382870855420	0.466672	0.615747
2026-01-30 16:04:02.867	1382870885572	0.496574	0.626074
2026-01-30 16:04:02.898	1382870915918	0.516133	0.633916
2026-01-30 16:04:02.928	1382870945974	0.526285	0.63744
2026-01-30 16:04:02.958	1382870976320	0.532141	0.63805
2026-01-30 16:04:02.988	1382871006377	0.534	0.637474
2026-01-30 16:04:03.018	1382871036511	0.511374	0.626301
2026-01-30 16:04:03.048	1382871066793	0.471212	0.608802
2026-01-30 16:04:03.079	1382871096848	0.395905	0.577679
2026-01-30 16:04:03.109	1382871127194	0.332236	0.549276
2026-01-30 16:04:03.139	1382871157540	0.292808	0.530904
2026-01-30 16:04:03.170	1382871187624	0.27223	0.521818
2026-01-30 16:04:03.200	1382871217989	0.25971	0.51676
2026-01-30 16:04:03.230	1382871248045	0.253104	0.51617
2026-01-30 16:04:03.260	1382871278391	0.248316	0.514515
2026-01-30 16:04:03.290	1382871308640	0.246487	0.513661
2026-01-30 16:04:03.321	1382871338793	0.254958	0.517414
2026-01-30 16:04:03.351	1382871369043	0.275417	0.527938
2026-01-30 16:04:03.381	1382871399140	0.340898	0.561105
2026-01-30 16:04:03.411	1382871429477	0.405048	0.594816
2026-01-30 16:04:03.442	1382871459630	0.447754	0.61817
2026-01-30 16:04:03.471	1382871489860	0.470628	0.631749
2026-01-30 16:04:03.502	1382871520013	0.483056	0.635476
2026-01-30 16:04:03.532	1382871550226	0.489417	0.636144
2026-01-30 16:04:03.563	1382871580361	0.49132	0.637611
2026-01-30 16:04:03.592	1382871610592	0.485525	0.636466
2026-01-30 16:04:03.623	1382871640708	0.474929	0.635652
2026-01-30 16:04:03.653	1382871671036	0.467596	0.634649
2026-01-30 16:04:03.683	1382871701064	0.460069	0.635047
2026-01-30 16:04:03.714	1382871731410	0.450956	0.635267
2026-01-30 16:04:03.744	1382871761475	0.441289	0.62891
2026-01-30 16:04:03.774	1382871791733	0.426499	0.611697
2026-01-30 16:04:03.804	1382871821868	0.410539	0.594242
2026-01-30 16:04:03.834	1382871852214	0.395106	0.580226
2026-01-30 16:04:03.864	1382871882473	0.384145	0.566752
2026-01-30 16:04:03.895	1382871912653	0.377201	0.541487
2026-01-30 16:04:03.925	1382871942931	0.36957	0.523649
2026-01-30 16:04:03.955	1382871973093	0.363977	0.514739
2026-01-30 16:04:03.985	1382872003457	0.360467	0.50757
2026-01-30 16:04:04.015	1382872033522	0.357421	0.502497
2026-01-30 16:04:04.046	1382872063772	0.356375	0.500225
2026-01-30 16:04:04.076	1382872093943	0.354992	0.49861
2026-01-30 16:04:04.106	1382872124307	0.354051	0.497888
2026-01-30 16:04:04.136	1382872154372	0.353121	0.497574
2026-01-30 16:04:04.167	1382872184736	0.35045	0.499945
2026-01-30 16:04:04.197	1382872214811	0.348447	0.501968
2026-01-30 16:04:04.227	1382872245176	0.346787	0.50353
2026-01-30 16:04:04.257	1382872275232	0.345035	0.504993
2026-01-30 16:04:04.287	1382872305578	0.343516	0.506182
2026-01-30 16:04:04.318	1382872335836	0.343072	0.507554
2026-01-30 16:04:04.348	1382872365980	0.342931	0.508599
2026-01-30 16:04:04.378	1382872396239	0.343254	0.509378
2026-01-30 16:04:04.408	1382872426295	0.344717	0.50914
2026-01-30 16:04:04.556	1382872578181	0.51245	0.553624
2026-01-30 16:04:04.589	1382872608444	0.398281	0.660736
2026-01-30 16:04:04.619	1382872638873	0.411101	0.648619
2026-01-30 16:04:04.650	1382872668815	0.428462	0.613336
2026-01-30 16:04:04.680	1382872698880	0.445072	0.584027
2026-01-30 16:04:04.711	1382872728918	0.45698	0.557756
2026-01-30 16:04:04.740	1382872758992	0.465405	0.537935
2026-01-30 16:04:04.771	1382872789040	0.471583	0.520545
2026-01-30 16:04:04.801	1382872819077	0.474832	0.507914
2026-01-30 16:04:04.831	1382872849170	0.476238	0.498157
2026-01-30 16:04:04.861	1382872879507	0.477265	0.49241
2026-01-30 16:04:04.892	1382872909564	0.476967	0.487365
2026-01-30 16:04:04.922	1382872939891	0.472314	0.488045
2026-01-30 16:04:04.952	1382872969947	0.468169	0.489267
2026-01-30 16:04:04.982	1382873000284	0.464642	0.490149
2026-01-30 16:04:05.013	1382873030455	0.461677	0.490684
2026-01-30 16:04:05.043	1382873060723	0.45663	0.490811
2026-01-30 16:04:05.073	1382873090797	0.44947	0.492213
2026-01-30 16:04:05.103	1382873121134	0.44238	0.493844
2026-01-30 16:04:05.133	1382873151305	0.435326	0.495705
2026-01-30 16:04:05.164	1382873181546	0.429217	0.498241
2026-01-30 16:04:05.194	1382873211671	0.425374	0.499615
2026-01-30 16:04:05.224	1382873241921	0.422838	0.500816
2026-01-30 16:04:05.254	1382873272064	0.421658	0.502555
2026-01-30 16:04:05.284	1382873302313	0.420832	0.503251
2026-01-30 16:04:05.314	1382873332650	0.419795	0.503404
2026-01-30 16:04:05.344	1382873362697	0.419186	0.502928
2026-01-30 16:04:05.375	1382873392850	0.41829	0.503086
2026-01-30 16:04:05.405	1382873423053	0.417057	0.502544
2026-01-30 16:04:05.435	1382873453321	0.41606	0.501885
2026-01-30 16:04:05.465	1382873483446	0.41476	0.500752
2026-01-30 16:04:05.496	1382873513801	0.412976	0.499937
2026-01-30 16:04:05.526	1382873543963	0.414703	0.499854
2026-01-30 16:04:05.556	1382873574204	0.421489	0.499861
2026-01-30 16:04:05.586	1382873604223	0.427397	0.500979
2026-01-30 16:04:05.616	1382873634463	0.433599	0.502271
2026-01-30 16:04:05.647	1382873664598	0.437379	0.503355
2026-01-30 16:04:05.677	1382873694953	0.440857	0.503638
2026-01-30 16:04:05.707	1382873724990	0.443819	0.503114
2026-01-30 16:04:05.738	1382873755336	0.446404	0.502573
2026-01-30 16:04:05.768	1382873785682	0.44814	0.502078
2026-01-30 16:04:05.798	1382873815748	0.449197	0.501692
2026-01-30 16:04:05.828	1382873846122	0.449811	0.501464
2026-01-30 16:04:05.858	1382873876178	0.450265	0.501022
2026-01-30 16:04:05.888	1382873906322	0.450475	0.500752
2026-01-30 16:04:05.919	1382873936552	0.450587	0.500687
2026-01-30 16:04:05.949	1382873966889	0.450875	0.500554
2026-01-30 16:04:05.979	1382873996918	0.450905	0.5004
2026-01-30 16:04:06.009	1382874027255	0.446049	0.501497
2026-01-30 16:04:06.039	1382874057310	0.434546	0.503988
2026-01-30 16:04:06.069	1382874087656	0.418604	0.506669
2026-01-30 16:04:06.100	1382874117809	0.403043	0.509893
2026-01-30 16:04:06.130	1382874148068	0.389069	0.512418
2026-01-30 16:04:06.161	1382874178116	0.377315	0.513017
2026-01-30 16:04:06.191	1382874208462	0.369631	0.513181
2026-01-30 16:04:06.221	1382874238624	0.364008	0.511787
2026-01-30 16:04:06.251	1382874268882	0.367259	0.510844
2026-01-30 16:04:06.281	1382874298961	0.371311	0.509329
2026-01-30 16:04:06.311	1382874329201	0.373878	0.508608
2026-01-30 16:04:06.342	1382874359354	0.377361	0.508593
2026-01-30 16:04:06.490	1382874510946	0.572963	0.560864
2026-01-30 16:04:06.522	1382874541688	0.599064	0.582564
2026-01-30 16:04:06.553	1382874572264	0.509499	0.534612
2026-01-30 16:04:06.583	1382874601828	0.531395	0.526026
2026-01-30 16:04:06.613	1382874631912	0.552933	0.519437
2026-01-30 16:04:06.643	1382874661968	0.571816	0.513815
2026-01-30 16:04:06.674	1382874692033	0.585583	0.50846
2026-01-30 16:04:06.704	1382874722107	0.593621	0.502783
2026-01-30 16:04:06.734	1382874752192	0.600248	0.499505
2026-01-30 16:04:06.765	1382874782238	0.604461	0.496129
2026-01-30 16:04:06.795	1382874812506	0.607871	0.493649
2026-01-30 16:04:06.825	1382874842861	0.610493	0.492278
2026-01-30 16:04:06.855	1382874872927	0.6122	0.490371
2026-01-30 16:04:06.885	1382874903273	0.613395	0.490846
2026-01-30 16:04:06.915	1382874933329	0.614797	0.490605
2026-01-30 16:04:06.946	1382874963684	0.615285	0.489941
2026-01-30 16:04:06.976	1382874993750	0.615467	0.489021
2026-01-30 16:04:07.006	1382875023912	0.615714	0.488663
2026-01-30 16:04:07.036	1382875054170	0.61633	0.488597
2026-01-30 16:04:07.067	1382875084525	0.616741	0.488751
2026-01-30 16:04:07.097	1382875114582	0.616978	0.488792
2026-01-30 16:04:07.127	1382875144937	0.617341	0.48935
2026-01-30 16:04:07.157	1382875174984	0.617514	0.489986
2026-01-30 16:04:07.187	1382875205330	0.617759	0.490008
2026-01-30 16:04:07.217	1382875235386	0.617993	0.489989
2026-01-30 16:04:07.248	1382875265723	0.621242	0.490078
2026-01-30 16:04:07.278	1382875295779	0.626666	0.490181
2026-01-30 16:04:07.308	1382875326116	0.632509	0.488906
2026-01-30 16:04:07.338	1382875356153	0.638552	0.4883
2026-01-30 16:04:07.369	1382875386508	0.644079	0.487562
2026-01-30 16:04:07.399	1382875416670	0.648318	0.487155
2026-01-30 16:04:07.428	1382875446920	0.638827	0.484449
2026-01-30 16:04:07.458	1382875477229	0.540448	0.462963
2026-01-30 16:04:07.489	1382875507382	0.360516	0.416633
2026-01-30 16:04:07.520	1382875537614	0.251989	0.392837
2026-01-30 16:04:07.550	1382875567776	0.201814	0.379616
2026-01-30 16:04:07.580	1382875598131	0.181613	0.376187
2026-01-30 16:04:07.611	1382875628186	0.172198	0.37444
2026-01-30 16:04:07.641	1382875658532	0.164625	0.365727
2026-01-30 16:04:07.671	1382875688598	0.158533	0.357398
2026-01-30 16:04:07.701	1382875718963	0.153794	0.351034
2026-01-30 16:04:07.731	1382875749037	0.151084	0.348899
2026-01-30 16:04:07.761	1382875779383	0.150292	0.348323
2026-01-30 16:04:07.792	1382875809545	0.148477	0.34767
2026-01-30 16:04:07.822	1382875839794	0.147057	0.347726
2026-01-30 16:04:07.852	1382875869851	0.146145	0.347274
2026-01-30 16:04:07.882	1382875900215	0.145491	0.346241
2026-01-30 16:04:07.913	1382875930483	0.145767	0.344642
2026-01-30 16:04:07.943	1382875960635	0.14612	0.343124
2026-01-30 16:04:07.973	1382875990904	0.146064	0.342053
2026-01-30 16:04:08.003	1382876021056	0.146011	0.341007
2026-01-30 16:04:08.033	1382876051402	0.146049	0.34063
2026-01-30 16:04:08.064	1382876081458	0.146119	0.34005
2026-01-30 16:04:08.094	1382876111699	0.146283	0.339669
2026-01-30 16:04:08.124	1382876141851	0.146507	0.339304
2026-01-30 16:04:08.154	1382876172197	0.146703	0.338952
2026-01-30 16:04:08.185	1382876202304	0.14703	0.339056
2026-01-30 16:04:08.215	1382876232572	0.147255	0.338848
2026-01-30 16:04:08.245	1382876262725	0.147503	0.33836
2026-01-30 16:04:08.275	1382876292965	0.147743	0.337673
2026-01-30 16:04:08.305	1382876323118	0.171273	0.327986
2026-01-30 16:04:08.335	1382876353427	0.29787	0.284464
2026-01-30 16:04:08.366	1382876383502	0.44091	0.243348
2026-01-30 16:04:08.396	1382876413760	0.522705	0.219941
2026-01-30 16:04:08.426	1382876443913	0.562014	0.210896
2026-01-30 16:04:08.456	1382876474162	0.580599	0.206814
2026-01-30 16:04:08.486	1382876504297	0.588875	0.209033
2026-01-30 16:04:08.517	1382876534547	0.59449	0.209399
2026-01-30 16:04:08.547	1382876564690	0.659936	0.235292
2026-01-30 16:04:08.577	1382876594727	0.720529	0.257604
2026-01-30 16:04:08.607	1382876625018	0.754592	0.271944
2026-01-30 16:04:08.637	1382876655355	0.773073	0.278831
2026-01-30 16:04:08.668	1382876685412	0.78299	0.282459
2026-01-30 16:04:08.697	1382876715758	0.788109	0.282093
2026-01-30 16:04:08.728	1382876745795	0.790912	0.282967
2026-01-30 16:04:08.758	1382876776141	0.792868	0.284286
2026-01-30 16:04:08.788	1382876806197	0.794981	0.285127
2026-01-30 16:04:08.818	1382876836543	0.796088	0.285667
2026-01-30 16:04:08.849	1382876866618	0.79703	0.286076
2026-01-30 16:04:08.879	1382876896964	0.797738	0.286052
2026-01-30 16:04:08.909	1382876927310	0.798105	0.286074
2026-01-30 16:04:08.939	1382876957366	0.798346	0.286501
2026-01-30 16:04:08.969	1382876987703	0.798685	0.287195
2026-01-30 16:04:09.000	1382877017741	0.798977	0.288145
2026-01-30 16:04:09.030	1382877047885	0.799119	0.288711
2026-01-30 16:04:09.060	1382877078115	0.799005	0.289871
2026-01-30 16:04:09.090	1382877108268	0.799027	0.290857
2026-01-30 16:04:09.120	1382877138499	0.799302	0.291941
2026-01-30 16:04:09.151	1382877168652	0.799566	0.292908
2026-01-30 16:04:09.181	1382877198911	0.799911	0.29367
2026-01-30 16:04:09.211	1382877229257	0.800057	0.294471
2026-01-30 16:04:09.241	1382877259313	0.8003	0.295521
2026-01-30 16:04:09.272	1382877289659	0.800676	0.296212
2026-01-30 16:04:09.301	1382877319715	0.788393	0.299565
2026-01-30 16:04:09.331	1382877350043	0.675506	0.337151
2026-01-30 16:04:09.361	1382877380389	0.406173	0.444478
2026-01-30 16:04:09.393	1382877410496	0.231218	0.515606
2026-01-30 16:04:09.423	1382877440823	0.165403	0.540599
2026-01-30 16:04:09.453	1382877470888	0.1386	0.54858
2026-01-30 16:04:09.483	1382877501252	0.128136	0.550897
2026-01-30 16:04:09.514	1382877531327	0.122096	0.551501
2026-01-30 16:04:09.544	1382877561692	0.117272	0.552308
2026-01-30 16:04:09.574	1382877591767	0.113852	0.553494
2026-01-30 16:04:09.604	1382877622122	0.111083	0.554074
2026-01-30 16:04:09.635	1382877652293	0.108865	0.553915
2026-01-30 16:04:09.665	1382877682542	0.105553	0.554261
2026-01-30 16:04:09.695	1382877712589	0.103233	0.554496
2026-01-30 16:04:09.725	1382877742954	0.101865	0.55509
2026-01-30 16:04:09.755	1382877773009	0.101359	0.555447
2026-01-30 16:04:09.786	1382877803374	0.100845	0.555172
2026-01-30 16:04:09.816	1382877833711	0.100241	0.554191
2026-01-30 16:04:09.846	1382877863767	0.100344	0.552576
2026-01-30 16:04:09.876	1382877894035	0.100861	0.551391
2026-01-30 16:04:09.906	1382877924188	0.101562	0.550594
2026-01-30 16:04:09.937	1382877954525	0.102005	0.54988
2026-01-30 16:04:09.967	1382877984599	0.102233	0.549415
2026-01-30 16:04:09.997	1382878014936	0.102503	0.550908
2026-01-30 16:04:10.027	1382878044974	0.10346	0.553774
2026-01-30 16:04:10.057	1382878075232	0.10466	0.557483
2026-01-30 16:04:10.088	1382878105394	0.106418	0.561508
2026-01-30 16:04:10.118	1382878135731	0.108162	0.564557
2026-01-30 16:04:10.148	1382878165806	0.109478	0.567548
2026-01-30 16:04:10.178	1382878195968	0.11055	0.570996
2026-01-30 16:04:10.208	1382878226208	0.11108	0.573526
2026-01-30 16:04:10.239	1382878256564	0.112145	0.575042
2026-01-30 16:04:10.269	1382878286628	0.11296	0.57625
2026-01-30 16:04:10.299	1382878316882	0.113882	0.577058
2026-01-30 16:04:10.329	1382878347123	0.114683	0.576546
2026-01-30 16:04:10.360	1382878377285	0.119897	0.576177
2026-01-30 16:04:10.390	1382878407552	0.212378	0.569057
2026-01-30 16:04:10.420	1382878437861	0.384114	0.559882
